id,Posting Date,Job Title,Required Skills,Role Categories,Location,Functional Area,Job Type,role,Min Salary,Max salary,Min Experience
6f6b7c5544fa25526f07c4cedbede126,05-Jul-19,Java Architect,Java|Spring|Rest Services,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Technical Architect,400000,900000,6
e0f1e45d98690939768dd13212f2af97,04-Aug-19, Urgent Requirement For SPI Instrumentation Designer-pune, Layouts| Instrumentation Design| SP3D| Instrumentation| oil & gas| cable schedules| 3D Modeling| SPI| MTOS,Engineering Design,Pune,"Engineering Design , R&D","Oil and Gas, Energy, Power, Infrastructure",Senior Design Engineer,800000,1000000,8
08ebfb6c2e248b909942f104984d8aec,04-Jul-19, Sr. Executive / AM - Commercial (invoicing & Logistics), test certificate| preparing invoices| Logistics| Transport Management,Logistics,Greater Noida,"Supply Chain , Logistics , Purchase , Materials","Industrial Products, Heavy Machinery",Logistics Manager,500000,750000,8
98906fef9cf7fa481e03e57c4029151f,04-Jul-19, Trade Marketing Manager-ahmedabad, Sales Strategy| Marketing Management| Brand Strategy| Trade Marketing| Btl| branding| brand management| Btl Activation| Trade Marketing Manager,Marketing,Ahmedabad,"Marketing , Advertising , MR , PR , Media Planning","FMCG, Foods, Beverage",Marketing Manager,800000,1500000,7
c9bd6e347b09387a72863c46b532d81e,04-Aug-19," Sr Product Manager/dgm bulk Vitamin in Large Chemical/pharma co,", Product Management| product development| Market Research,Marketing,Delhi NCR,"Marketing , Advertising , MR , PR , Media Planning","Chemicals, PetroChemical, Plastic, Rubber",Manager - Market Research / Consumer Insights / Industry Analysis,2000000,2750000,12
725ef0f98c88f9bf1b7575408f83dbd1,04-Jul-19, Structural Engineer (associate Manager / Deputy Manager), structural engineering| structure| infrastructure| design| buildings| STAAD| ETABs| AUTO CAD,Architectural Services,Ahmedabad,"Architecture , Interior Design","Construction, Engineering, Cement, Metals",Architect,1200000,1500000,7
584b49b8997f3be9f5cc00de870cc340,04-Jul-19, Operations Manager, purchase management| gm| operations management| revenue management| general management| customer satisfaction| human capital,Food & Beverage,Pune,"Hotels , Restaurants","Travel , Hotels , Restaurants , Airlines , Railways",General Manager,750000,950000,10
59d205e8b7d02f5fa757b46a2e3a3c5d,05-Jul-19," Sr. Manager - L&D Operations, MNC Consulting Firm, Gurgaon", Learning & Development,HR/ Recruitment / IR,Gurgaon,"HR , Recruitment , Administration , IR","Strategy, Management Consulting Firms",Training Manager,2500000,3000000,13
7a4293b2c3699b3f849ad5275006f59b,06-Aug-19, Asst. Manager Creative Graphic Designer, Creative Designing| Conceptualization| Graphic Designing,Creative,Delhi,"Design , Creative , User Experience","Textiles, Garments, Accessories",Graphic Designer,1000000,1500000,7
623dde5f336b3e7a52af4caa227cbd30,06-Jul-19, Project Manager/Sr. Project Manager,Not Specified,Project Management,Hyderabad,"Site Engineering , Project Management","Recruitment, Staffing",Project Manager-Production/Manufacturing/Maintenance,1200000,1600000,10
1cdf23a6d5abd08389b9594fcea624f7,05-Jul-19,"Job Opening for Wlan Testing,hyderabad",802.11|wifi|wlan testing|wireless testing|wifi testing,Programming & Design, Hyderabad,IT Software - QA & Testing,IT-Software / Software Services,Testing Engineer,800000,1800000,7
4838ec5a896f2dd30074e764fee07c2c,04-Aug-19, Chartered Accountant Manager- Noida Engg. Manufacturing co., chartered accountant| MIS Preparation| tds| accountancy| accounting| direct tax| finance| indirect taxation,Accounts,Noida,"Accounts , Finance , Tax , Company Secretary , Audit","Oil and Gas, Energy, Power, Infrastructure",Chartered Accountant,1000000,1100000,10
b5f13d0fe8c75320fdeda308c2187ceb,04-Aug-19, Devops Consultant, Linux| nagios| jenkins| mysql| networking| svn| cacti| postfix| apache tomcat| docker,Admin/Maintenance/Security/Datawarehousing,Delhi,"IT Software - eCommerce , Internet Technologies","Internet, Ecommerce",System Administrator,1000000,1800000,8
ef5b6e218bc066ef5f7a5f34dca13a48,04-Aug-19," Senior Manager - CRM ( Bavdhan, Pune)", Team Management| Sales Process| Customer Experience| Corporate Marketing| Customer Care| Customer Satisfaction| Customer Retention| Operations| Query Resolution| Post Sales,Voice,Pune,"ITES , BPO , KPO , LPO , Customer Service , Operations","Real Estate, Property",Team Leader -(Technical),1600000,2750000,11
6837aeda05df1dd374c239811ec44d9b,04-Aug-19, Fabric Head Knits Hi Fashion Garment Export House Male Noida,Not Specified,Designer,Delhi NCR,"Fashion Designing , Merchandising","Export, Import",Apparel/Garment Designer,1200000,1800000,7
9de40d96eeac45ae9866b3bf227a3c24,04-Jul-19, Hybris Architect, SQL Server| Teradata| Informatica,Programming & Design,Chennai,"IT Software - Network Administration , Security","BPO, Call Centre, ITeS",Technical Architect,1400000,2250000,10
c92f4b8fe70fda7a9194aabd05fbde32,04-Aug-19,Lead Functional Consultant _ Pune,contract management|execution|project management|product implementation|project leading|implementation|project planning|Functional Consultant,Project Management, Pune,"Site Engineering , Project Management",IT-Software / Software Services,Project Manager-IT/Software,1800000,2000000,8
9b693a151f05c68969c932c71289a415,04-Jul-19,Product Owner,product management|product strategy|user stories|financial services|business design|business process,Programming & Design, Hyderabad,IT Software - Other,Banking / Financial Services / Broking,Product Manager,1700000,3200000,7
d63d40b9b349baf6a389f73dc676d88a,06-Aug-19, Analytics Manager, analytics| python| data modeling| PD| predictive modeling| predictive analytics| LGD| statistical modeling| ead| model development| machine learning,Analytics & BI,Delhi NCR,Analytics & Business Intelligence,"Banking, Financial Services, Broking",Analytics Manager,1900000,3000000,6
464b14006a674f73e3839979036e7534,04-Aug-19, Head-hard Bucket & Recovery with a 2W Finance Specialist NBFC, nbfc| geography| recovery| finance,Retail/Personal Banking,Pune,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",National Head,1200000,2200000,10
964494b2d2a5d90a4ff3e87fb389c465,04-Jul-19, Traffic Engineer-(gurgaon),Not Specified,Site Engineering,Gurgaon,"Site Engineering , Project Management","Construction, Engineering, Cement, Metals",Civil Engineer-Traffic,1000000,1500000,7
5c6ad8b0aae91c3cd984ab18ff9876a0,05-Aug-19, Branch Head, Agency Channel| Heading Branch| Banking| Health Insurance,Life Insurance/Financial Services,Navi Mumbai,"Financial Services , Banking , Investments , Insurance",Insurance,Branch Manager,1500000,1700000,6
1e930fcd4446a1465698af3ba34ed8cd,05-Jul-19,Chief / Sr. Manager â€ “ Business & Process Excellence – Insurance Co.,Business Excellence|Process Excellence|Business Process|Process Improvement|Process Operations|Process Design and Improvement|Business Analysis|Project Management|Business & Process Excellence|Process Management|Operations Management,Life Insurance/Financial Services, Mumbai,"Financial Services , Banking , Investments , Insurance",Insurance,Insurance Analyst,1600000,2000000,8
90154652b236ba281e4ab9742993210b,04-Jul-19, Senior Magento Developer - Urgent Requirement, Javascript| CSS| JQuery| HTML| Magento| MySQL| Html5| Web Development| Web Technologies| SQL,Programming & Design,Hyderabad,"IT Software - eCommerce , Internet Technologies","Internet, Ecommerce",Software Developer,800000,1200000,6
01b2e6574932aa543acea98c4adf55d6,04-Jul-19, Manager Human Resource, hr| talent acquisition| Hiring| Recruitment| Manpower Planning,HR/ Recruitment / IR,Delhi NCR,"HR , Recruitment , Administration , IR","FMCG, Foods, Beverage",Recruitment Manager,550000,1300000,7
9ac6a868d02a5c8070f85851901f5ef4,04-Jul-19, head Printing for Rotary ., Senior Manager| dgm| gm| manager,Production/Manufacturing/Maintenance,Ahmedabad,"Production , Manufacturing , Maintenance","Textiles, Garments, Accessories",Production Manager,1500000,2000000,10
065b6676cccbea8f7fc972afc8ad634b,05-Aug-19, Administration, Administration| payroll processing| employee grievances| pf| time office| esic| hr| esi| grievance handling| contract labour,HR/ Recruitment / IR,Faridabad,"HR , Recruitment , Administration , IR","Industrial Products, Heavy Machinery",Industrial/Labour Relations Manager,300000,500000,8
f90ad5930c7f90d97edfc4e106ba31a1,04-Aug-19, Associate Director- Research (chemicals and Materials) | Pune, Chemical| Secondary Research| Competitive Intelligence| Strategy Consulting| Consulting| Market Research| Analytics| Primary Research,Corporate Planning/Consulting/Strategy,Pune,"Strategy , Management Consulting , Corporate Planning","Strategy, Management Consulting Firms",Corporate Planning/Strategy Manager,1600000,3000000,12
1e93bf7265a31c0a50f54df0a052bc42,04-Aug-19, Required Operations Head, service level| UK GAAP| us gaap| manager| client satisfaction| deloitte &| operations| quality management| quality assurance| cost optimization| operation manager| strategy| international accounting| operational head,Accounts,Noida,"Accounts , Finance , Tax , Company Secretary , Audit","KPO, Research, Analytics",Accounts Manager,750000,1500000,8
9c98646b4d03f86f8eb77b5d1c4dc4df,05-Jul-19, TEAM Leader / Investment Banking / ONLY Immediate Joiners Apply, fund accounting| team leading| tl| reconciliation| capital market| exl| investment banking| corporate actions| Team Leader| Trade Settlements| Trade Processing,Operations/Processes,Gurgaon,"Financial Services , Banking , Investments , Insurance","BPO, Call Centre, ITeS",Investment/Treasury Manager,600000,1000000,7
e436977e018e517ac0aeae560045c798,04-Aug-19," Manager Regulatory Affairs,", Product Development| Raw Material| Process Validation| Regulatory Affairs| Anda| Analytical Method Validation| External Audit| Technology Transfer| US Market| Batch Manufacturing,Drug Regulatory Affairs/Documentation,Gurgaon,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Pharma, Biotech, Clinical Research",Regulatory Affairs Manager,1000000,1500000,8
4ded2fdd47a542e45614e240fb32ab83,05-Jul-19, Architect - Offshore, detailing| detail drawings| Architectural Design| Offshore| REVIT Architecture| Bim,Architectural Services,Delhi NCR,"Architecture , Interior Design","Architecture, Interior Design",Architect,600000,800000,9
e9ec5ed2826a3259c2661621c0ab3c12,04-Aug-19, Manager Corporate HR>> Female Candidates Only, corporate hr| hr| mba| sourcing| talent acquisition| induction| oil| recruitment| gas| epc| payroll| power,HR/ Recruitment / IR,Greater Noida,"HR , Recruitment , Administration , IR","Oil and Gas, Energy, Power, Infrastructure",HR Manager,1000000,1400000,8
181828b3eac19498388215e328a8ce8b,04-Aug-19, Manager- Soft Services, Housekeeping| facility manager| real estate| soft services| facility,Administration/Facility Management,Gurgaon,"HR , Recruitment , Administration , IR","Real Estate, Property",Manager / Sr Manager - Facility Management,800000,1300000,8
42adc6a6fd6a9fe4d71efc7ad2278964,04-Aug-19, Senior Designer - Home Furnishing - Noida, home furnishing,Designer,Noida,"Fashion Designing , Merchandising","Textiles, Garments, Accessories",Textile Designer,1200000,2000000,10
97cbabc1146b489eb5179aa0a3165fba,05-Aug-19, Manager - HSEQ, continuous improvement| compliance| Quality| policies| training| Safety,Safety/Health/Environment,Delhi NCR,"Production , Manufacturing , Maintenance",Facility Management,Safety Officer/Manager,100000,600000,6
8dbb11114dca3cbe01c333e06a56e00a,04-Jul-19, Digital Marketing Manager, SEO| Digital Marketing| Display Advertising| SEM| Google Analytics| Online Marketing| Google AdWords| PPC| Online Advertising| SMO,Programming & Design,Gurgaon,"IT Software - Application Programming , Maintenance","FMCG, Foods, Beverage",Team Lead/Technical Lead,800000,1000000,8
cadf4e3c50bd785cf6b3b38e24ca188b,06-Jul-19, Senior Manager Project Management, contract management| risk management| project management| project controller| project manager| claim management| hydro power,Project Management,Delhi NCR,"Site Engineering , Project Management","Oil and Gas, Energy, Power, Infrastructure",Project Manager-Production/Manufacturing/Maintenance,1500000,2000000,10
b99745ca5a3274229dca15235167bf83,05-Aug-19, IT Manager, IT Management,Programming & Design,Delhi NCR,"IT Software - Application Programming , Maintenance","Courier, Transportation, Freight , Warehousing",Database Architect/Designer,300000,700000,6
68945af54528a62859e88b0dc2d29dd5,04-Jul-19, HRBP Role -big4 Consulting Kolkata, HRBP| HR Manager| hr generalist| HR| Assistant Manager HR| deputy manager hr,HR/ Recruitment / IR,Kolkata,"HR , Recruitment , Administration , IR","Strategy, Management Consulting Firms",HR Business Partner,1000000,1800000,8
318ed66b4e03e63091a6a92849831881,05-Aug-19, SAP FICO Consultant (global Auto MNC@ Chennai) End To End Implement, sap fico implementation| sap security| sod| sap implementation| HANA| SAP HANA| sap fico| grc| ecatt,System Design/Implementation/ERP/CRM,Chennai,"IT Software - ERP , CRM","Automobile, Auto Anciliary, Auto Components",ERP Consultant,1500000,2250000,8
9e20e0fd963a3c19020448096174cebc,04-Aug-19,"Java Jsf-technical Lead, Noida",spring|websphere|primefaces|design patterns|j2ee|jee|jsf|hibernate|core java,Programming & Design, Noida,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Team Lead/Technical Lead,500000,1500000,6
6f94f9f1230db88a02b31c2efeeadf88,05-Aug-19, Chartered Accountant (CA) -project Industry Exp. Must Required, Accounting| Finance| Loss| VAT| Chartered Accountant| Gst| Profit| Taxation| fund flow| Balance Sheet| Auditing| Cash Flow,Accounts,Pune,"Accounts , Finance , Tax , Company Secretary , Audit","Water Treatment, Waste Management",Chartered Accountant,1800000,2500000,8
98cb218046aa03f0f00a555bd3153b61,04-Aug-19, Opening For Team Lead/assistant Manager - Recruitment, recruitment| Volume| mass hiring| bulk hiring| volume hiring| mass recruitment| Stakeholder Management,HR/ Recruitment / IR,Navi Mumbai,"HR , Recruitment , Administration , IR","BPO, Call Centre, ITeS",Recruitment Manager,700000,750000,6
8bcc98162e7bfaaacef8473b56d326cb,05-Aug-19, Accounts & Finance Manager - Hexaware BPS, Mba Finance| O2C| R2R| Project Management| ICWA| Commerce| Project Accounting| Financial Management| Ca| P2P,Accounts,Navi Mumbai,"Accounts , Finance , Tax , Company Secretary , Audit","KPO, Research, Analytics",Accounts Manager,1000000,1400000,7
48eb5e0a1183d29a13627e3c928bcde6,06-Aug-19, Process Function Opportunity, P| PFDS| Equipment Sizing| HySYS| Hydraulic Calculations| Material Balance| Line Sizing| PRO II| IDS| FLaReNet| FEED,R&D,Delhi NCR,"Engineering Design , R&D","Oil and Gas, Energy, Power, Infrastructure",R&D Executive,1500000,3000000,10
84acf09f25592ca036f74a9d0e5efc84,04-Jul-19, Manager Indirect Taxation, indirect taxation| GST,Accounts,Hyderabad,"Accounts , Finance , Tax , Company Secretary , Audit","Courier, Transportation, Freight , Warehousing",Taxation(Direct) Manager,450000,600000,8
40c5690654d923853a5cf175ba3af0d8,04-Jul-19, Deputy General Manager HR, HR| Talent Management| Talent Acquisition| Compensation| PMS| Benefits| Human Resource Management| General Management| Communication Skills,HR/ Recruitment / IR,Kolkata,"HR , Recruitment , Administration , IR","Construction, Engineering, Cement, Metals",HR Business Partner,1700000,2250000,12
cfb985dfab9cf053b644a30077be99a8,05-Aug-19, Manager Finance : Chennai, working capital management| finance function| treasury| CMA data| cash flow| cfo| budgeting,Finance/Audit,Chennai,"Accounts , Finance , Tax , Company Secretary , Audit","Real Estate, Property",Finance/Budgeting Manager,900000,1200000,8
a99997616789c1e2abf466939f1f2846,04-Jul-19, Chartered Accountant (Sr Manager/dgm - Accounts), Accounting Standards| Corporate Finance| Taxation| Auditing| Accounts Finalisation| Income Tax| Factory Accounts| Payables| Tax Audit| Returns| Chartered Accountant,Accounts,Kolkata,"Accounts , Finance , Tax , Company Secretary , Audit","Electricals, Switchgears",Chartered Accountant,700000,800000,6
fc7fd8e299d323aec463e13830f862fb,05-Aug-19, Civil/structural Engineer( Fixed Term Contract of 2 To 3 Years)baroda, Structural Engineering,Production/Manufacturing/Maintenance,Vadodara,"Production , Manufacturing , Maintenance","Chemicals, PetroChemical, Plastic, Rubber",Project Manager-Production/Manufacturing/Maintenance,800000,1600000,8
2dcf20a78d271a82c9917511f173bf61,04-Aug-19, IT Manager- SS Supply Chain Solution Pvt. Ltd.- Gurgaon, Software Development| IT Manager| it infrastructure,Programming & Design,Gurgaon,"IT Software - Application Programming , Maintenance","Courier, Transportation, Freight , Warehousing",Product Manager,1200000,1700000,8
dc560aa5c0edd1d894069e40a77ada1a,05-Aug-19, Senior PR Manager, Public Relations| Media Relations| Online Media| PR Management| Marketing Communication,Public Relations,Chennai,"Marketing , Advertising , MR , PR , Media Planning","Construction, Engineering, Cement, Metals",Public Relations & Media Relations Manager,800000,1400000,10
4eb96bd6f0fab69845ce55e7a4fcf911,05-Aug-19,UI Architect,Angularjs|CSS|UI|Ui Architect|Postgresql|Ember.Js|MySQL|Javascript|Bootstrap|MongoDB|Grunt|Karma,Programming & Design, Delhi NCR,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Technical Architect,1500000,3000000,9
60b78f716d36fb41280bfc2fcf0a8920,06-Aug-19, Senior Manager HR - Urgent Requirement Faridabad- Automobile Sector, Training| Manpower Planning| Policy Formulation| Selection| PMS| Employee Engagement| HR| Talent Management| Statutory Compliance| Recruitment,HR/ Recruitment / IR,Faridabad,"HR , Recruitment , Administration , IR","Automobile, Auto Anciliary, Auto Components",HR Manager,850000,1000000,15
bd5091738615001fa4e16247b6b92504,04-Aug-19, Accounts Manager, accounts receivable| tds| balance sheet| accounts payable| Import| gst| auditing| accounting| accounts manager| general ledger| accounting standards| service tax| returns| income tax| accounts| taxation| ca| finance,Accounts,Greater Noida,"Accounts , Finance , Tax , Company Secretary , Audit","Construction, Engineering, Cement, Metals",Accounts Manager,400000,500000,10
3ea2282418baa3387ba18938aefc06a9,04-Aug-19, Assistant Manager - Business Intelligence, Business Intelligence| VBA| Excel Powerpoint| MS Access| team handling| Data Analysis| Process Improvement| SQL Queries| Advanced Excel| Power Point Presentation| SQL| Stakeholder Management,Analytics & BI,Pune,Analytics & Business Intelligence,"BPO, Call Centre, ITeS",Analytics Manager,600000,1000000,6
1a0fca811aec9f77803227d02b21ad23,05-Jul-19, Manager Electrical Engineer, 66Kv| 33Kv| Substation| 220Kv| 11Kv| Commissioning| Erection| Installation| Electrical Engineering| Electrical Site Engineering| Electrical Projects,Site Engineering,Hyderabad,"Site Engineering , Project Management","Electricals, Switchgears",Electrical Engineer-Commercial,350000,500000,6
020c535059ce6d5d0ae5029d77779a25,04-Aug-19, Civil Site Supervisor, Construction Site| Site Supervision| Safety Management| Construction Planning| Scheduling| MS Project| Construction Supervision| Quality Assurance| Contract Administration| Document Management,Site Engineering,Kolkata,"Site Engineering , Project Management","Construction, Engineering, Cement, Metals",Construction-Construction Management,1000000,1500000,10
8f6452341094e5de65076edb44bb18fc,05-Jul-19, General Manager Marketing, Marketing Management| Sales| Business Development| Brand Management| Business Expansion| Strategy| General Management| Strategic Thinking| Strong Analytical Skills,Marketing,Ghaziabad,"Marketing , Advertising , MR , PR , Media Planning","Industrial Products, Heavy Machinery",Manager - Market Research / Consumer Insights / Industry Analysis,800000,1200000,10
2b366f03baf73936fad94d0b0f6f6e96,06-Jul-19, EHS Manager Taloja, environment health safety| ehs| safety training| AIR POLLUTION,Safety/Health/Environment,Navi Mumbai,"Production , Manufacturing , Maintenance","Chemicals, PetroChemical, Plastic, Rubber",Environment Engineer/Officer,850000,1000000,8
ef86ec3da873afe5511f1b7565657fcc,05-Aug-19," PM/ Sr.pm / Group Product Manager, - Domestic Marketing", Gap Analysis| Product Management| Sales| Primary| Trend Analysis| Market Research,Marketing,Mumbai Suburbs,"Marketing , Advertising , MR , PR , Media Planning","Pharma, Biotech, Clinical Research",Product/Brand Manager,1000000,1700000,6
d32518700604c5ecc7de85cbda42ab28,04-Jul-19, Opportunity for Quality Manager with Toppr Technologies, Field Sales| Team Handling| Quality Management| quality assurance| quality control,Quality,Navi Mumbai,"ITES , BPO , KPO , LPO , Customer Service , Operations","Education, Teaching, Training",Quality Assurance/Quality Control Manager,700000,800000,8
251b0f200beb6af60a288b1f879479b1,04-Jul-19, Sr. Manager / Head- Accounts Payable (CA), accounting| finance| auditing| financial operations| budgeting| mis| ca,Accounts,Ahmedabad,"Accounts , Finance , Tax , Company Secretary , Audit","KPO, Research, Analytics",Accounts Manager,1000000,1200000,10
d8d50924ca1125a4189887816b692884,05-Aug-19, Project Director - Telecom - Telangana, nokia| project management| reliance| team management| osp| MPLS| huawei| pmp| telecom infrastructure| operations & maintenance| ericsson| oem| optical fiber| telecom| alcatel| maintenance| deployment,Project Management,Hyderabad,"Site Engineering , Project Management","Telcom, ISP",Project Manager-Telecom,2000000,3500000,15
c03f64ee0af2aa3c423d0d9bee801356,05-Jul-19, Head Corporate Travel, Transportation| Travel Management| Visa Processing| MICE| US VISA| Operations,Ticketing/Travel/Documentation,Gurgaon,"Travel , Tours , Ticketing , Airlines","Travel , Hotels , Restaurants , Airlines , Railways",Travel Agent,1500000,3000000,10
c9ecb98a2869b7a68c19b28811cf0a0e,04-Aug-19, Preferred Relationship Manager - Wealth - Kolkata, wealth| client relationship management| pms| preferred banking| portfolio management| mutual funds| structured products,Investment Banking,Kolkata,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Wealth Manager,800000,1500000,10
b6781b124182522feae574085bd410ea,04-Jul-19, Senior Accountant, Accounting| Finance| Book Keeping| Vouchers| Financial Reporting| Tally| Payments| Stock Inventory,Accounts,Hyderabad,"Accounts , Finance , Tax , Company Secretary , Audit","Travel , Hotels , Restaurants , Airlines , Railways",Accounts Executive/Accountant,300000,450000,8
746ff233ae111dcece6072702274b12b,04-Aug-19, Product Architect, Product Development| Design Development| Industrial Automation,Telecom,Delhi NCR,"IT Hardware , Technical Support , Telecom Engineering",IT-Hardware & Networking,RF System Designer,5000000,7500000,15
811f3d13915d44e113b119f8653bdd69,07-Jul-19, Deputy Manager Accounts,Not Specified,Accounts,Delhi,"Accounts , Finance , Tax , Company Secretary , Audit","Recruitment, Staffing",Accounts Manager,1100000,1400000,9
daed60359fb71acc0c0feb4804101cd1,04-Aug-19, Csir Net Physics Faculty Required in Bangalore. Walk-in Interview,Not Specified,University Level,Chennai,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Lecturer/Professor,350000,550000,6
73e11075c4aa7489f17a4157fd3dfbce,04-Aug-19, Administrative Manager, Administration Management| Administration Manager| admin manager,Administration/Facility Management,Chennai,"HR , Recruitment , Administration , IR","Education, Teaching, Training",Manager / Sr Manager - Administration,225000,350000,15
d7abd13a83b44ca81f7a57aed12a9ea6,04-Jul-19, Max 3D Designer, AutoCAD| VRAY| Sketchup| Photoshop| 3DSmax| 3Ds Max| Design| 3D Modeling| Lighting,Architectural Services,Gurgaon,"Architecture , Interior Design","Travel , Hotels , Restaurants , Airlines , Railways",Architect,500000,1000000,8
8e08f869aabcea4c05941c1f0accba78,06-Aug-19, Sr. Manager/ AGM Product Planning For Automobile Client, product strategy| product lifecycle| Product Planning,Marketing,Delhi NCR,"Marketing , Advertising , MR , PR , Media Planning","Automobile, Auto Anciliary, Auto Components",Product/Brand Manager,3000000,4500000,12
a39e3ea3b93963df6eac03464e25beea,04-Aug-19, Manager Warehousing & Logistics-gurgaon, Consumer Durables| Stock Management| Vendor Development| Technical Skills| Process Excellence| Logistics Management| New Product| Supply Chain| Space Management| Warehouse Operations,Logistics,Gurgaon,Purchase / Logistics / Supply Chain,"Consumer Electronics, Appliances, Durables",Warehouse Manager,600000,800000,7
4c54a070f95d5dc8c2f7972821ba3720,04-Jul-19,S/4 HANA Presales or Solution Delivery Manager,Project Management|Presales|Solution Delivery|Technology Consulting|Delivery Management,Corporate Planning/Consulting/Strategy, Mumbai,"Strategy , Management Consulting , Corporate Planning",Strategy / Management Consulting Firms,Corporate Planning/Strategy Manager,3500000,7500000,8
056d532db7ca9845d15402e8e9070709,05-Aug-19, Excellent Opportunity For Director of Rcm-call Nandhini, receivable management| denial management| us healthcare| rcm,Medical Professional,Chennai,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Medical, Healthcare, Hospitals",Chief Medical Officer/Head Medical Services,1200000,2000000,12
90a5fe721855e16bbc3064910d3c5959,04-Aug-19, National Commercial HEAD (direct COST EXP) CA Delhi, Commercial,Accounts,Delhi NCR,"Accounts , Finance , Tax , Company Secretary , Audit","Security, Law Enforcement",Chartered Accountant,4000000,5000000,12
9ebe068a4cf8834773e7d4260eb1d2c8,05-Aug-19, Senior Manager. Pump Service., senior management| retrofit| overhauling| AMC| pumps,Production/Manufacturing/Maintenance,Navi Mumbai,"Production , Manufacturing , Maintenance","Industrial Products, Heavy Machinery",Service/Maintenance Engineer,1500000,2000000,16
15271b4f1b3dc98bd3cb6c9d4f8b3cb4,04-Aug-19, Business Analyst, Business Forecasting| Business Intelligence| New Market Penetration| Market Study| Data Manipulation| Data Analysis| Cost Benefit Analysis| Dashboards| Market Research| Business Analysis,Card Products,Noida,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Business Alliances Manager,900000,1900000,9
d796512ae972cc6f5660885815993b20,06-Jul-19,Ror Developer-immediate Required,Rest|SOAP|Software Development|Postgres|Github|Web Technologies|Agile Methodology|Communication Skills,Programming & Design, Bengaluru,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Software Developer,550000,1400000,7
7d0e5f6933d46626cca1b03fb32a179f,05-Jul-19," Highway Engineer, Highway Design Engineer, Bridge Engineer", Bridge Design| Highway Design| Highway Engineering| Design Engineering,Site Engineering,Delhi NCR,"Site Engineering , Project Management","Construction, Engineering, Cement, Metals",Civil Engineer-Highway/Roadway,50000,200000,15
8d85a0251068c1bfbb317430b51eee08,06-Jul-19, Sr Manager Raw Material Purchase, Bop,Purchase/Material Management,Delhi,"Supply Chain , Logistics , Purchase , Materials","Automobile, Auto Anciliary, Auto Components",Purchase/Vendor Development Manager,2000000,3000000,15
1f8ebd90e7a611b324c69afeb712639a,04-Jul-19,Assistant Manager Operations -AMD,Food|Training|Operations Management|Resource Planning|Cost Reduction,Food & Beverage, Ahmedabad,"Hotels , Restaurants",Travel / Hotels / Restaurants / Airlines / Railways,F&B Manager,300000,500000,6
75a40111d554cc40fd132e8f45f1d54b,04-Jul-19, HR Head - Retail Industry - Ahmedabad Location, hr policies| recruitment| employee engagement| grievance handling| rewards| manpower budgeting| payroll management| administration| employment law| Payroll| Payroll Processing,HR/ Recruitment / IR,Ahmedabad,"HR , Recruitment , Administration , IR","Retail, Wholesale",HR Manager,700000,900000,8
45ca4c5d5b2942c965ded4c1091d5beb,04-Jul-19, Manager Commercial, Sales Support| Commercial Management| Procurement Planning| Inventory Planning| Inside Sales| Order Processing,Purchase/Material Management,Pune,"Supply Chain , Logistics , Purchase , Materials","Export, Import",Commercial Manager,600000,700000,10
206cff133e9be3760b9dd0558f6b4ea5,05-Aug-19, IT Architect / Senior Dot Net Developer ( Manufacturing MNC), C#| JAVASCRIPT| CSS| VB.NET| .net developer| asp .net| JSON| HTML| dot net| WEB APPLICATIONS| SQL DATABASE| XML| ASP.NET| .net| MVC| AJAX,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","Industrial Products, Heavy Machinery",Technical Architect,1300000,1800000,7
491145d72e6909f21dfea402c9ad765e,04-Aug-19, Senior Design Engineer - Fire Fighting, Fire Protection| Design Development| Design Engineering| Concept Design| Technical Specifications| Fire Fighting,Engineering Design,Pune,"Engineering Design , R&D","Construction, Engineering, Cement, Metals",Senior Design Engineer,700000,1000000,7
861fc5391abb2fdf2518197456c8417c,04-Jul-19,Consultant- Telecom Product Modeller,IPSEC|Design|Layer 3|Layer 2|Product Development|Data Modeling|Data Structures|Architecture|Data Architecture,Engineering Design, Bengaluru,"Engineering Design , R&D",Telecom / ISP,Technical Lead/Project Lead,1500000,2500000,10
3dff2d53da40f49a2357d0fd84709027,04-Aug-19, Senior Manager / Manager - F&A (chartered Accountant), chartered accountant| cash flow management| statutory compliances| accounting| financial planning| cost accounting| finance| dgft| budgeting| indirect taxation,Accounts,Noida,"Accounts , Finance , Tax , Company Secretary , Audit","Oil and Gas, Energy, Power, Infrastructure",Chartered Accountant,1200000,1400000,8
